trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
178,False,"{'a': 0.5, 'e': 0.99981234753237}",35,0,-178.4981901408117,"{0: 22, 1: 1, 2: 8, 3: 2, 4: 2}",0
179,False,"{'a': 0.5, 'e': 0.9998070987654321}",20,0,-67.66273461451054,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
180,False,"{'a': 0.5, 'e': 0.9998016266613767}",20,0,-101.18703421904418,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
181,False,"{'a': 0.5, 'e': 0.9997959183673469}",20,0,-115.20792818136371,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 2}",0
182,False,"{'a': 0.5, 'e': 0.9997899600924176}",30,11,-74.65850607489493,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 1}",1
183,False,"{'a': 0.5, 'e': 0.9997837370242214}",25,0,-119.40578520504988,"{0: 15, 1: 1, 2: 7, 3: 1, 4: 1}",0
184,False,"{'a': 0.5, 'e': 0.9997772332368011}",20,0,-77.23340088753702,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
185,False,"{'a': 0.5, 'e': 0.9997704315886135}",25,0,-55.30095501370261,"{0: 17, 1: 4, 2: 3, 3: 1, 4: 0}",0
186,False,"{'a': 0.5, 'e': 0.9997633136094675}",20,0,-22.11667285165828,"{0: 14, 1: 4, 2: 2, 3: 0, 4: 0}",0
187,False,"{'a': 0.5, 'e': 0.999755859375}",20,0,-87.54511862431407,"{0: 9, 1: 4, 2: 6, 3: 1, 4: 0}",0
188,False,"{'a': 0.5, 'e': 0.999748047367095}",20,0,-153.0460275148002,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 3}",0
189,False,"{'a': 0.5, 'e': 0.9997398543184183}",20,0,-209.690225728573,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 5}",0
190,False,"{'a': 0.5, 'e': 0.999731255038968}",25,0,-85.34378712682337,"{0: 16, 1: 4, 2: 4, 3: 0, 4: 1}",0
191,False,"{'a': 0.5, 'e': 0.9997222222222222}",30,0,-139.78800368326804,"{0: 19, 1: 2, 2: 7, 3: 0, 4: 2}",0
192,False,"{'a': 0.5, 'e': 0.9997127262280954}",25,0,-71.88520004238946,"{0: 14, 1: 6, 2: 5, 3: 0, 4: 0}",0
193,False,"{'a': 0.5, 'e': 0.9997027348394768}",20,0,-99.38908744794826,"{0: 9, 1: 0, 2: 11, 3: 0, 4: 0}",0
194,False,"{'a': 0.5, 'e': 0.9996922129886119}",20,0,-105.48656347827409,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 1}",0
195,False,"{'a': 0.5, 'e': 0.9996811224489796}",20,0,-99.15645554467037,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
196,False,"{'a': 0.5, 'e': 0.9996694214876033}",25,0,-131.21182106878004,"{0: 16, 1: 2, 2: 4, 3: 1, 4: 2}",0
197,False,"{'a': 0.5, 'e': 0.9996570644718793}",30,0,-169.59933547869645,"{0: 15, 1: 5, 2: 8, 3: 0, 4: 2}",0
198,False,"{'a': 0.5, 'e': 0.9996440014239943}",20,0,-158.1461629556781,"{0: 10, 1: 0, 2: 7, 3: 1, 4: 2}",0
199,False,"{'a': 0.5, 'e': 0.9996301775147929}",20,0,-71.1395297613891,"{0: 12, 1: 5, 2: 2, 3: 0, 4: 1}",0
200,False,"{'a': 0.5, 'e': 0.9996155324875048}",20,0,-78.82597222870075,"{0: 11, 1: 0, 2: 9, 3: 0, 4: 0}",1
201,False,"{'a': 0.5, 'e': 0.9996}",20,0,-120.60464883761173,"{0: 9, 1: 4, 2: 5, 3: 1, 4: 1}",0
202,False,"{'a': 0.5, 'e': 0.9995835068721366}",25,16,-5.233182455063954,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
203,False,"{'a': 0.5, 'e': 0.9995659722222222}",25,15,-28.897007132807126,"{0: 6, 1: 0, 2: 4, 3: 0, 4: 0}",1
204,False,"{'a': 0.5, 'e': 0.9995473064735174}",20,0,-135.14310692204094,"{0: 10, 1: 3, 2: 5, 3: 0, 4: 2}",0
205,False,"{'a': 0.5, 'e': 0.9995274102079396}",20,0,-152.82622858438242,"{0: 13, 1: 0, 2: 3, 3: 1, 4: 3}",0
206,False,"{'a': 0.5, 'e': 0.9995061728395062}",20,5,-50.31960200824579,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 1}",1
207,False,"{'a': 0.5, 'e': 0.9994834710743802}",35,1,-133.9738131628293,"{0: 23, 1: 3, 2: 6, 3: 0, 4: 2}",1
208,False,"{'a': 0.5, 'e': 0.9994591671173607}",30,0,-92.0478103907789,"{0: 18, 1: 3, 2: 8, 3: 1, 4: 0}",0
209,False,"{'a': 0.5, 'e': 0.9994331065759637}",20,0,-102.08193660589922,"{0: 11, 1: 1, 2: 7, 3: 0, 4: 1}",0
210,False,"{'a': 0.5, 'e': 0.9994051160023796}",25,0,-70.36087903064542,"{0: 16, 1: 2, 2: 6, 3: 1, 4: 0}",0
211,False,"{'a': 0.5, 'e': 0.999375}",25,0,-154.05677520312182,"{0: 11, 1: 7, 2: 5, 3: 0, 4: 2}",0
212,False,"{'a': 0.5, 'e': 0.9993425378040762}",20,0,-60.825431845865296,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
213,False,"{'a': 0.5, 'e': 0.9993074792243767}",25,0,-114.11188211524775,"{0: 18, 1: 0, 2: 5, 3: 0, 4: 2}",0
214,False,"{'a': 0.5, 'e': 0.9992695398100804}",20,0,-78.62945049336605,"{0: 11, 1: 5, 2: 3, 3: 0, 4: 1}",0
215,False,"{'a': 0.5, 'e': 0.9992283950617284}",25,0,-91.90740921140855,"{0: 15, 1: 6, 2: 2, 3: 1, 4: 1}",0
216,False,"{'a': 0.5, 'e': 0.9991836734693877}",20,16,6.878592669133427,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
217,False,"{'a': 0.5, 'e': 0.9991349480968859}",25,0,-142.72563892852264,"{0: 16, 1: 3, 2: 3, 3: 0, 4: 3}",0
218,False,"{'a': 0.5, 'e': 0.9990817263544536}",20,0,-92.00090702527054,"{0: 11, 1: 4, 2: 4, 3: 0, 4: 1}",0
219,False,"{'a': 0.5, 'e': 0.9990234375}",20,0,-90.21957635578417,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
220,False,"{'a': 0.5, 'e': 0.9989594172736732}",20,4,-88.96460252257307,"{0: 9, 1: 1, 2: 4, 3: 1, 4: 1}",1
221,False,"{'a': 0.5, 'e': 0.9988888888888889}",30,0,-116.81288986864921,"{0: 18, 1: 6, 2: 4, 3: 1, 4: 1}",0
222,False,"{'a': 0.5, 'e': 0.9988109393579072}",20,0,-122.38905651095389,"{0: 11, 1: 3, 2: 4, 3: 0, 4: 2}",0
223,False,"{'a': 0.5, 'e': 0.9987244897959183}",20,0,-112.56396658174148,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
224,False,"{'a': 0.5, 'e': 0.9986282578875172}",25,0,-163.33606457501386,"{0: 15, 1: 2, 2: 3, 3: 3, 4: 2}",0
225,False,"{'a': 0.5, 'e': 0.9985207100591716}",20,0,-85.46149492251952,"{0: 14, 1: 4, 2: 0, 3: 0, 4: 2}",0
226,False,"{'a': 0.5, 'e': 0.9984}",25,7,-128.75414338788937,"{0: 9, 1: 2, 2: 5, 3: 0, 4: 2}",1
227,False,"{'a': 0.5, 'e': 0.9982638888888888}",25,0,-91.52361551395063,"{0: 15, 1: 4, 2: 5, 3: 0, 4: 1}",0
228,False,"{'a': 0.5, 'e': 0.998109640831758}",20,0,-53.409791936772535,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
229,False,"{'a': 0.5, 'e': 0.9979338842975206}",20,0,-95.6027593022248,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
230,False,"{'a': 0.5, 'e': 0.9977324263038548}",20,0,-124.87039307356405,"{0: 8, 1: 4, 2: 7, 3: 0, 4: 1}",0
231,False,"{'a': 0.5, 'e': 0.9975}",25,0,-91.57543219293399,"{0: 16, 1: 2, 2: 6, 3: 0, 4: 1}",0
232,False,"{'a': 0.5, 'e': 0.997229916897507}",25,0,-16.034702233041735,"{0: 21, 1: 3, 2: 0, 3: 1, 4: 0}",0
233,False,"{'a': 0.5, 'e': 0.9969135802469136}",25,0,-133.3016999734011,"{0: 14, 1: 5, 2: 4, 3: 0, 4: 2}",0
234,False,"{'a': 0.5, 'e': 0.9965397923875432}",20,0,-188.78447613330889,"{0: 10, 1: 0, 2: 7, 3: 0, 4: 3}",0
235,False,"{'a': 0.5, 'e': 0.99609375}",30,0,-187.28373853940516,"{0: 17, 1: 4, 2: 5, 3: 1, 4: 3}",0
236,False,"{'a': 0.5, 'e': 0.9955555555555555}",25,0,-76.29743144557229,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
237,False,"{'a': 0.5, 'e': 0.9948979591836735}",30,0,-72.68335185361951,"{0: 19, 1: 5, 2: 5, 3: 1, 4: 0}",0
238,False,"{'a': 0.5, 'e': 0.9940828402366864}",30,0,-88.77018372728425,"{0: 18, 1: 4, 2: 7, 3: 1, 4: 0}",0
239,False,"{'a': 0.5, 'e': 0.9930555555555556}",20,0,-78.99462301742786,"{0: 12, 1: 4, 2: 3, 3: 0, 4: 1}",0
240,False,"{'a': 0.5, 'e': 0.9917355371900827}",25,0,-141.6479063790327,"{0: 14, 1: 3, 2: 6, 3: 0, 4: 2}",0
241,False,"{'a': 0.5, 'e': 0.99}",20,0,-95.95730574200114,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0
242,False,"{'a': 0.5, 'e': 0.9876543209876543}",25,0,-120.19047235662647,"{0: 12, 1: 6, 2: 6, 3: 0, 4: 1}",0
243,False,"{'a': 0.5, 'e': 0.984375}",25,0,-116.66761222194286,"{0: 14, 1: 2, 2: 6, 3: 3, 4: 0}",0
244,False,"{'a': 0.5, 'e': 0.9795918367346939}",20,0,-89.90630278164343,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
245,False,"{'a': 0.5, 'e': 0.9722222222222222}",30,0,-126.42935052347752,"{0: 20, 1: 4, 2: 3, 3: 1, 4: 2}",0
246,False,"{'a': 0.5, 'e': 0.96}",20,0,-125.41711410269964,"{0: 12, 1: 0, 2: 6, 3: 0, 4: 2}",0
247,False,"{'a': 0.5, 'e': 0.9375}",35,0,-291.78233080089416,"{0: 19, 1: 5, 2: 5, 3: 0, 4: 6}",0
248,False,"{'a': 0.5, 'e': 0.8888888888888888}",20,0,-112.57472594000359,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
249,False,"{'a': 0.5, 'e': 0.75}",20,6,-21.647961463260383,"{0: 9, 1: 3, 2: 2, 3: 0, 4: 0}",1
250,False,"{'a': 0.5, 'e': 0.0}",20,12,16.128968512414424,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",20,8,21.476774165003967,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",20,0,29.938548458394262,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3,True,"{'a': 0, 'e': 0}",20,1,28.682807994143012,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",25,8,28.332079851858687,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",35,25,17.230294434983296,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",20,6,28.241631688226164,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",25,0,36.487279566892965,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
8,True,"{'a': 0, 'e': 0}",20,3,27.002627357435248,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",20,13,10.791226974617254,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",20,12,16.288315749068666,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0, 'e': 0}",25,13,21.12541889160939,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,True,"{'a': 0, 'e': 0}",35,0,51.57531429732515,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
13,True,"{'a': 0, 'e': 0}",25,11,22.558277042163432,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,True,"{'a': 0, 'e': 0}",20,16,6.219271679328311,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,True,"{'a': 0, 'e': 0}",25,9,25.329033716829645,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,True,"{'a': 0, 'e': 0}",25,0,26.31103774319654,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
17,True,"{'a': 0, 'e': 0}",20,0,34.975614763696825,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
18,True,"{'a': 0, 'e': 0}",25,19,9.168834278638089,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
19,True,"{'a': 0, 'e': 0}",20,3,25.888993470557605,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
20,True,"{'a': 0, 'e': 0}",20,12,12.309135181253826,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
21,True,"{'a': 0, 'e': 0}",25,0,30.51564401492634,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
22,True,"{'a': 0, 'e': 0}",20,0,28.293001907161482,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
23,True,"{'a': 0, 'e': 0}",25,11,27.49491636847004,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
24,True,"{'a': 0, 'e': 0}",20,12,12.537462157154806,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
25,True,"{'a': 0, 'e': 0}",30,19,15.558947998887037,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
26,True,"{'a': 0, 'e': 0}",20,7,21.616910464870138,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
27,True,"{'a': 0, 'e': 0}",35,0,49.78466668410513,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
28,True,"{'a': 0, 'e': 0}",30,18,22.913831635494777,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
29,True,"{'a': 0, 'e': 0}",20,0,34.87915794132069,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
30,True,"{'a': 0, 'e': 0}",20,13,13.391102175367509,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
31,True,"{'a': 0, 'e': 0}",25,12,21.66826752566948,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
32,True,"{'a': 0, 'e': 0}",20,8,24.032049751110872,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
33,True,"{'a': 0, 'e': 0}",20,9,17.533338047627755,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
34,True,"{'a': 0, 'e': 0}",20,0,29.159740816096317,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
35,True,"{'a': 0, 'e': 0}",25,5,34.47390559802711,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
36,True,"{'a': 0, 'e': 0}",25,13,19.90214889313861,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
37,True,"{'a': 0, 'e': 0}",25,15,17.620290549832582,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
38,True,"{'a': 0, 'e': 0}",20,0,22.573012804194153,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
39,True,"{'a': 0, 'e': 0}",20,13,13.50110867297281,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
40,True,"{'a': 0, 'e': 0}",20,0,28.141508877342755,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
41,True,"{'a': 0, 'e': 0}",20,16,8.484197692335393,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
42,True,"{'a': 0, 'e': 0}",20,4,25.40897950717522,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
43,True,"{'a': 0, 'e': 0}",30,0,40.882628175904486,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
44,True,"{'a': 0, 'e': 0}",25,18,14.787338216639672,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
45,True,"{'a': 0, 'e': 0}",25,19,9.229620038226452,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
46,True,"{'a': 0, 'e': 0}",20,12,8.489174920979142,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
47,True,"{'a': 0, 'e': 0}",20,0,29.745012428493528,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
48,True,"{'a': 0, 'e': 0}",25,12,20.8823317649832,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
49,True,"{'a': 0, 'e': 0}",25,20,9.24979722490003,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
50,True,"{'a': 0, 'e': 0}",20,2,27.552080512302627,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
51,True,"{'a': 0, 'e': 0}",20,2,31.576042732293264,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
52,True,"{'a': 0, 'e': 0}",25,0,37.60762556597304,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
53,True,"{'a': 0, 'e': 0}",20,11,17.690196458456313,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
54,True,"{'a': 0, 'e': 0}",25,8,30.629161393523187,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
55,True,"{'a': 0, 'e': 0}",20,14,10.578902560625473,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
56,True,"{'a': 0, 'e': 0}",25,0,40.44239523818588,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
57,True,"{'a': 0, 'e': 0}",20,0,28.836183170169058,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
58,True,"{'a': 0, 'e': 0}",20,14,8.018489294331873,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
59,True,"{'a': 0, 'e': 0}",25,0,37.56393332530837,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
60,True,"{'a': 0, 'e': 0}",20,0,30.63679943512744,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
61,True,"{'a': 0, 'e': 0}",20,4,26.726863336106668,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
62,True,"{'a': 0, 'e': 0}",20,4,28.81131417802511,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
63,True,"{'a': 0, 'e': 0}",20,6,20.29725268008521,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
64,True,"{'a': 0, 'e': 0}",20,6,25.054630627482226,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
65,True,"{'a': 0, 'e': 0}",25,1,40.6708880619803,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
66,True,"{'a': 0, 'e': 0}",20,6,22.625341599001562,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
67,True,"{'a': 0, 'e': 0}",25,16,17.827338848824557,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
68,True,"{'a': 0, 'e': 0}",25,16,11.729080131046354,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
69,True,"{'a': 0, 'e': 0}",20,13,9.523252802037398,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
70,True,"{'a': 0, 'e': 0}",20,0,32.48228095212464,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
71,True,"{'a': 0, 'e': 0}",20,12,11.815672565651015,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
72,True,"{'a': 0, 'e': 0}",20,3,21.47943729867242,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
73,True,"{'a': 0, 'e': 0}",25,15,15.906250063107535,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
74,True,"{'a': 0, 'e': 0}",20,0,33.03330287153913,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
75,True,"{'a': 0, 'e': 0}",30,0,46.857931714525265,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
76,True,"{'a': 0, 'e': 0}",25,0,37.723353254267764,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
77,True,"{'a': 0, 'e': 0}",20,14,10.259487781047358,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
78,True,"{'a': 0, 'e': 0}",25,3,34.74802280285786,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
79,True,"{'a': 0, 'e': 0}",20,2,28.448343321968284,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
80,True,"{'a': 0, 'e': 0}",25,4,31.455818103954947,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
81,True,"{'a': 0, 'e': 0}",20,5,24.896963946083265,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
82,True,"{'a': 0, 'e': 0}",20,0,33.011357676546076,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
83,True,"{'a': 0, 'e': 0}",20,5,25.238011818666315,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
84,True,"{'a': 0, 'e': 0}",30,0,47.112830673413036,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
85,True,"{'a': 0, 'e': 0}",25,19,12.751160006177706,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
86,True,"{'a': 0, 'e': 0}",20,2,26.926046452303467,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
87,True,"{'a': 0, 'e': 0}",25,0,33.824983352192035,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
88,True,"{'a': 0, 'e': 0}",25,19,12.030539556722697,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
89,True,"{'a': 0, 'e': 0}",25,17,15.153874988118499,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
90,True,"{'a': 0, 'e': 0}",25,4,33.04443049315313,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
91,True,"{'a': 0, 'e': 0}",20,0,30.03001702732357,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
92,True,"{'a': 0, 'e': 0}",20,8,24.013437604930566,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
93,True,"{'a': 0, 'e': 0}",25,5,27.507911175658666,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
94,True,"{'a': 0, 'e': 0}",20,7,25.423659150336658,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
95,True,"{'a': 0, 'e': 0}",20,7,20.308749852749457,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
96,True,"{'a': 0, 'e': 0}",25,18,12.751958394900184,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
97,True,"{'a': 0, 'e': 0}",20,5,25.837002680537786,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
98,True,"{'a': 0, 'e': 0}",20,12,12.650329765758922,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
99,True,"{'a': 0, 'e': 0}",20,0,25.09861885168717,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
100,True,"{'a': 0, 'e': 0}",20,16,8.017482390990457,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
