trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
52,True,"{'a': 0, 'e': 0}",25,14,17.561740918179538,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
53,True,"{'a': 0, 'e': 0}",30,13,29.372616343198153,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
54,True,"{'a': 0, 'e': 0}",25,0,28.942614475675303,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
55,True,"{'a': 0, 'e': 0}",20,1,27.536004373766257,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
56,True,"{'a': 0, 'e': 0}",20,0,20.51724961694126,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
57,True,"{'a': 0, 'e': 0}",25,10,24.593671409551533,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
58,True,"{'a': 0, 'e': 0}",20,16,7.383523825162934,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
59,True,"{'a': 0, 'e': 0}",20,0,22.55104281407756,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
60,True,"{'a': 0, 'e': 0}",25,0,30.764307155491018,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
61,True,"{'a': 0, 'e': 0}",30,0,41.654295321148204,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
62,True,"{'a': 0, 'e': 0}",25,1,26.133966969207947,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
63,True,"{'a': 0, 'e': 0}",30,17,18.43669614225687,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
64,True,"{'a': 0, 'e': 0}",25,6,28.086353557337837,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
65,True,"{'a': 0, 'e': 0}",25,0,25.776472034614496,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
66,True,"{'a': 0, 'e': 0}",20,12,13.452123166092953,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
67,True,"{'a': 0, 'e': 0}",20,5,21.262643151113654,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
68,True,"{'a': 0, 'e': 0}",25,7,27.432555915422256,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
69,True,"{'a': 0, 'e': 0}",30,22,12.600425169872679,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
70,True,"{'a': 0, 'e': 0}",20,0,24.981612372629776,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
71,True,"{'a': 0, 'e': 0}",20,6,23.744769061362998,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
72,True,"{'a': 0, 'e': 0}",20,10,14.491046456956063,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
73,True,"{'a': 0, 'e': 0}",30,0,34.8214818041627,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
74,True,"{'a': 0, 'e': 0}",20,9,17.00946553758489,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
75,True,"{'a': 0, 'e': 0}",20,0,26.054167487942802,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
76,True,"{'a': 0, 'e': 0}",20,0,32.59417121818505,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
77,True,"{'a': 0, 'e': 0}",35,0,40.14724461660462,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
78,True,"{'a': 0, 'e': 0}",20,0,27.884354584837233,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
79,True,"{'a': 0, 'e': 0}",20,0,23.11499946063588,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
80,True,"{'a': 0, 'e': 0}",25,7,27.181707244628996,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
81,True,"{'a': 0, 'e': 0}",20,0,32.01807730707584,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
82,True,"{'a': 0, 'e': 0}",35,28,12.177801222946863,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
83,True,"{'a': 0, 'e': 0}",20,11,17.52604813504323,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
84,True,"{'a': 0, 'e': 0}",20,0,29.765990888447266,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
85,True,"{'a': 0, 'e': 0}",25,0,38.03580205433724,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
86,True,"{'a': 0, 'e': 0}",20,7,21.81273560823274,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
87,True,"{'a': 0, 'e': 0}",30,0,33.05304927535461,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
88,True,"{'a': 0, 'e': 0}",20,0,24.08216718561869,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
89,True,"{'a': 0, 'e': 0}",20,0,21.39892556189903,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
90,True,"{'a': 0, 'e': 0}",25,9,20.994082606445776,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
91,True,"{'a': 0, 'e': 0}",30,8,35.176309194985805,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
92,True,"{'a': 0, 'e': 0}",30,5,28.30564553254629,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
93,True,"{'a': 0, 'e': 0}",30,15,26.3110550833426,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
94,True,"{'a': 0, 'e': 0}",25,0,33.50723520338439,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
95,True,"{'a': 0, 'e': 0}",20,0,30.613497128012305,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
96,True,"{'a': 0, 'e': 0}",25,0,31.61629533061974,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
97,True,"{'a': 0, 'e': 0}",20,0,22.520028699964914,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
98,True,"{'a': 0, 'e': 0}",20,0,27.943436872151477,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
99,True,"{'a': 0, 'e': 0}",30,0,40.899180099268165,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
100,True,"{'a': 0, 'e': 0}",25,0,23.03841207657874,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
